# ITD District 3 NextXDSegI repair table - derived by corridors.repair_links, NOT hand-typed.
# generated: 2026-09-18 (ROADMAP Item 38, DESIGN_HISTORY Session 47)
# network: USA_Idaho_shapefile.zip, the 16105 segments of the ten District 3 counties
# rule: a candidate must start within radius_m of this segment's end, stay inside the
#   segment's own XDGroup (XD's carriageway key), carry the same cardinal Bearing, turn no
#   more than max_bearing_delta_deg at the junction (measured over bearing_probe_m of local
#   geometry, not the chord), and be the ONLY candidate that qualifies. Two candidates is an
#   ambiguity and stays a break. A link that leaves the subset is left alone: that is the edge
#   of the extract, not a defect.
# radius_m: 25.0
# max_bearing_delta_deg: 90.0
# require_same_bearing: True
# bearing_probe_m: 30.0
# n_segments: 16105
# n_null_next: 8499
# n_fill: 6090
# n_override: 66
# ambiguous_fill: 267
# ambiguous_override: 0
# skipped_off_subset: 96
# kind=fill: NextXDSegI was null - the network asserted nothing and this completes it.
# kind=override: NextXDSegI pointed OUT of the segment's own XDGroup (a ramp, a cross street,
#   a parallel facility of the same name) and is replaced by the same-carriageway continuation.
#   This class rewrites an assertion XD made and is the class to review: 66 rows.
segment,old_next,new_next,kind,gap_m,bearing_delta_deg,xdgroup,road_name,lanes
117711108,,117838096,fill,6.281026881549916e-06,2.151602729662386,43686,E Lewis Ln,1.0
117711141,,484428066,fill,2.7965059770951898e-06,0.3835850798413958,43688,Lone Star Rd,1.0
117711160,,117822965,fill,0.0,0.7084101784416816,42642,N Meridian Rd,1.212
117711184,,117785688,fill,5.134760360111663e-08,0.9782910337511339,42994,W Bethel St,1.0
117711622,,118125979,fill,1.1176477208740068e-08,5.908893727112826,43704,Sunnyridge Rd,1.0
117711653,,117711622,fill,5.587935447692871e-09,0.05639132629463006,43704,Sunnyridge Rd,1.0
117711671,,117711653,fill,9.313225746154785e-10,2.4730518506964927,43704,Sunnyridge Rd,1.0
117712190,,118131293,fill,9.313225746154785e-10,1.183462947997981,42910,N Allumbaugh St,1.0
117712997,,117865694,fill,0.0,13.05225438706617,43737,S Roosevelt St,1.0
117713160,,117868440,fill,1.2375118458567477e-08,0.03317537078339683,41305,W Columbia Rd,1.0
117713412,,119252432,fill,0.0,0.9751424133230557,43741,Ustick Rd,1.0
117714992,,117858111,fill,0.0,0.018536306517717094,42980,S Montana Ave,1.0
117715273,,117965194,fill,0.0,0.02532003411971573,43773,S Entertainment Ave,1.382
117715293,,118017867,fill,2.0954757928848267e-09,0.06604459973164012,43777,W Floating Feather Rd,1.0
117715299,,117984933,fill,0.0,0.13760694270271756,43778,N 32nd St,1.019
117715456,,448695723,fill,1.1219225240623094e-06,0.7664726674340727,43678,N Mountain View Dr,1.0
117716165,,117787707,fill,3.7277794814391045e-06,13.072815787988077,43686,E Lewis Ln,1.0
117716186,,117850601,fill,4.05950109205314e-07,0.3104384437070564,43795,E Shaw Mountain Rd,1.0
117716350,,117801295,fill,2.0489096641540527e-08,0.04918079741116799,43800,W Pine Ave,1.033
